Time;score_ID;Reference;WER;CER;Transcript;Augmentation_list;Best_epoch;Total_epoch
15/05/2020, 10:08:44;;lyden kan hentes gennem lydkortet eller med hovedtelefoner fra lydudgangen på indstikskortet;0.5833333333333334;0.2065217391304348;miben kan hentes gennem lydkårtigt eller med hovedselfruenag fo odgangen gåtindstikskortet;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;der fik manden så lov at sidde i en time indtil han forbarmede sig og lukkede døren op igen;0.21052631578947367;0.10989010989010987;der fik manden så lov at sidde i en time indtil han forbarmed sig at nå il døren op igen;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;her har parterne aftalt at gå i gang med de afgørende forhandlinger i morgen;0.5;0.11842105263157895;her har parte med aftaene gån igang mes de afgørende forhandlinger i morgen;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;det undrer mig at departementschefen var med til det møde;0.3;0.15789473684210525;det gunder mig at detpår mantschaften var med til det møde;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;udbuddet af busrejser er stort og varieret;0.2857142857142857;0.07142857142857142;udbudets af busrejse er stort og varieret;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;det er klodens mest berejste slædehund;0.5;0.05263157894736842;det er klodenes mest berejste slæde hun;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;det fandtes ikke i barens udvalg;0.16666666666666666;0.03125;dit fandtes ikke i barens udvalg;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;det ser ikke så godt ud;0.16666666666666666;0.043478260869565216;det ser ikke så godt od;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;den danske hovedperson gav udtryk for uforbeholden tilfredshed da han nogle minutter efter sin kraftpræstation omsider havde fået vejret igen;0.6;0.2765957446808511;den danske hovedperson gav udtryk for uforbeholdstresad af han momniluger effter sim græspasion omsider ee båe værdige;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;der er ikke noget mærkeligt i at de firmaer som ikke er interesserede i at samarbejde med os ikke får deres produkter på selvvalgshylderne;0.25;0.08695652173913042;der er ikke nogemærkelige i at de flirmar som ikke er interesseret i at samarbejde men os ikke får deres produkter på  celbagsylderne;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;borgerrepræsentationen ventes at vedtage navnene i morgen efter indstilling fra kommunens vejnavnenævn;0.4166666666666667;0.0392156862745098;borger repræsentationen ventes at vedtage navnene i morgen efter indstillingn fra kommunens benlnavne nævn;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;det lyder måske ikke af meget men er meget sammenlignet med andre når man ser på indbyggertallet;0.4705882352941176;0.08333333333333333;dulyder måske ikke er meget men er meget sammenlignit med andre nornanser på indbyggertalet;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;det ser jeg en række praktiske problemer i og det synes jeg trænger til en nærmere diskussion;0.1176470588235294;0.04301075268817205;det ser en række praktiske problemer i og det synes jeg  trænger til en lærmere diskussion;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;man kan sige at det er noget af et luksusproblem at beskæftige sig med;0.7857142857142857;0.2285714285714285;man ganrserer der er noget afet lukstusbrobamet skæftige sim mad;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;jeg tror derfor at det vil være lige så farligt;0.3;0.02127659574468085;jeg tror derforat de vil være lige så farligt;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;så vil danskerne gøre det;0.6;0.28;suppel ganskenel gøre det;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;det er vores faglige vurdering at der er for mange specialafdelinger i hovedstadsområdet i forhold til de afdelinger der tager sig af de almindelige sygdomme;0.36;0.09554140127388536;det er vores faglig vurderinger der er for mange specialafdelinger ge boveestadsoppødet i forhold til de afdelinger der tagerrsig de almindelige sygdom;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;det vil være naturligt hvis bestyrelsen kommer til at afspejle det nuværende politiske magtforhold al den stund at bestyrelsen er suveræn;0.4761904761904762;0.10948905109489053;den ie være naturligt hvidse bestyrelse kommer til at afspejle de nuværende politiske magtfohold al den ståd at bestyrelsnæder superænt;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;bevares alle sprog må følge med tiden og man skal være en pedant for at ville udelukke ord blot fordi de er fremmede;0.6956521739130435;0.206896551724138;mer varos alle sprog må følge med tid man skal bare et pardantbora ville udlukne orblotfli dier fremad;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;i protokollen skal anføres hvilke dyr der er behandlet det anvendte lægemiddel dosering og behandlingsmåde;0.6;0.3018867924528302;et portekolen skal anføres vegkestyrer der er behandlet af en melelemed oskøring og behandlingsloen;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;hvordan vidste du at du ikke ville være blevet blind når du kom ud af kassen efter så lang tid i mørke;0.8181818181818182;0.3137254901960784;hal dene pisili or du kke ville være blev vin når de konuer kasi afer slang tili mørk;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;læs bøgerne der også er kommet i billigudgave;0.375;0.022222222222222227; læst bøgerne der også er kommet i billig udgave;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;den dyrkes meget i mig selv;0.8333333333333334;0.3703703703703704;den dyvbides mege o e musiele;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;jeg er meget sjældent hjemme;0.4;0.35714285714285715;jeg er meget seligene;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;der er i dag syv statsadvokater og de har på enkelte områder vist sig uenige med justitsministeren;0.2352941176470588;0.040816326530612235;der er i dag syv statsadvokater og teer på enkelte områder vistesig uenige med justitsministeren;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;udstillingen er i høj grad et formidlingsprojekt hvor man både kan se det man forventer og det man ikke forventer;0.65;0.34513274336283184;nusilningn er i høj grad n formeningsraserler hvåan an sie den arfimenter og det var ikke fomen;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;de lægges i jorden side om side med deres egne forældre og bedsteforældre;0.3076923076923077;0.1506849315068493;de lægges i jordens tidr med side med deres egne forældre og bedsteføl;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;jeg har spillet ude i venstre side og yderst i højre side på midtbanen;0.42857142857142855;0.17142857142857146;der var spillet ude i venstre sider og yderst i højere sidr på endmande;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;der er samtidig aftalt et afhøringstema;0.6666666666666666;0.1282051282051282;der er samtidig at aftalte en afgøringstema;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;nu er det klart at bygningen skal blive siger hun;0.7;0.3877551020408163;de var det farl at byti skal blivesliped;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;sagen begyndte at rulle i dagspressen;0.6666666666666666;0.32432432432432434;sagen ba lumte at role i bagsprægn;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;der ligger ikke noget tilbud fra dem;0.2857142857142857;0.1111111111111111;deg ligger ikke noget tilbud fra;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;det er under alle omstændigheder urimeligt om indførelsen af disse relevante servicetilbud skal afhænge af biblioteksbrugernes vilje til at betale bompenge på informationsmotorvejen;0.6086956521739131;0.3259668508287293;dat er under alle omstændigheder grigig om innførelsrer lisse relromante serviceforoden skal afhænge af pavitetsbogernes vilje tiger matregne ombækhingne få infomitionsspogtsmagesarr;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;faldet skyldes at forbrugerne i december har et mindre optimistisk syn på både familiens kommende økonomiske situation og på landets økonomiske situation;0.4545454545454545;0.1111111111111111;raldet skyldes at på burerne i december har et mindre optimisti tyn på gode farmiliens kommende konomiske sivtuation og på landets ooromiske situation;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;han er den gennemgående helt i en serie på seks film der er blevet indspillet i seks forskellige lande;0.21052631578947367;0.05882352941176471;han er den gennemgående hen i en serie på seks film der e blevet indspilt seks forskellige lande;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;hun syntes det er skønt når der kommer en instruktør som mener at det skal være netop hende der spiller rollen;0.5238095238095238;0.2909090909090909;hun synes at bleve skint og det bår en instruktør som mener at di skal være meddor krinde der spiller;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;en stribe af filmens sange og melodier er senere blevet evergreens;0.8181818181818182;0.2878787878787879;han tee af filmens sangerg melle der of senere plevet ale gies;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;prisen skal jo holdes nede når det er hjemmebrugerne man vil gå efter;0.4615384615384616;0.18840579710144928;prisen skal jo holdes nede måtte here hjemmeboene men kn gå efter;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;konventionen blev færdigforhandlet og underskrevet sidste sommer;0.14285714285714285;0.03125;konventionen blev færdigforhandli og underskrevet sidste sommer;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;markér afsnit og vis i tabel;0.8333333333333334;0.3928571428571429;n erklærer afsnit omvis i tibadet;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;stole borde skilte sågar et køleskab blev brugt til at antænde bål i gaden;0.5714285714285714;0.12162162162162166;stolee gårde skinte sågariet køleskab bliv brugt til at antægte bå i gaden;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;det blev tydeligt at det traditionelle kritiske ordforråd ikke fungerede i denne nye sammenhæng;0.35714285714285715;0.21052631578947367;det blev tydeligt at det trædigenelde knytte sorooråg ikke pungeret i den nye sammenhæng;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;hvordan får vi finansieret to dages ekstraoptagelse på grund af dårligt vejr;0.5;0.14473684210526316;an an for vi fanmantier to dages ekstra optagelse på grund af dårligt vejr;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;succesen er hjemme uanset hvad anmelderne siger;0.14285714285714285;0.06382978723404255;succesen er hjemme uenatset hvad anmelderne siger;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;de nye ubåde skaber ingen jobs på danske værfter;0.4444444444444444;0.2083333333333333;det nye ubog skaber ingen jobst på danske verk;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;brun er måske en kultiveret farve;0.6666666666666666;0.15151515151515152;vbruger måske e meuativeret farve;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;jeg vil så gerne have et talk show sagde han;0.6;0.20454545454545456;jeg vil så garne have e torkshowsag;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:08:44;;de fremstår som et stærkt makkerpar;0.3333333333333333;0.11428571428571427;ve fremstår som et stærkt margepar;['room_reverb', 'spec_augment'];13;15
15/05/2020, 10:26:02;;det betyder at vi hvert år skal indsende vore protokoller om hvert enkelt forsøg samtidig med at ministeriets dyreforsøgstilsyn kommer på uanmeldte besøg;0.39130434782608703;0.1437908496732026;jet betydler at vi hvert år skal indstelle vore prutekoller om hvert enkelt forsøg samtidig med at ministeriets styrer forsøgstilerssyn man kommer på uanmendeteg y;['room_reverb'];8;15
15/05/2020, 10:26:02;;dagligt stak han næsen ind i min fars atelier for at indsnuse terpentin og kaste et søgende blik på hans igangværende billeder;0.3636363636363637;0.11904761904761905;dagligt stak han næsen ind i min fars atiljep for at indslugset tepantin og kaste et søgnde blik fo hangangværende bilder;['room_reverb'];8;15
15/05/2020, 10:26:02;;i seminarietiden var jeg ikke i praktik en eneste gang alene det burde jeg have prøvet;0.1875;0.05813953488372092;vi seminarietiden var ikke it praktik en eneste gang alene det burde jeg have prøvet;['room_reverb'];8;15
15/05/2020, 10:26:02;;den sag giver stof til eftertanke for borgere i vores samfund;0.18181818181818185;0.11475409836065575;den sag giver stof til eftertanke for vores borgere i vort samfund;['room_reverb'];8;15
15/05/2020, 10:26:02;;giv denne epost lav prioritet;0.8;0.2413793103448276;det vil denne et portlav prioritet;['room_reverb'];8;15
15/05/2020, 10:26:02;;industri håndværkerskolen;0.0;0.0;industri håndværkerskolen;['room_reverb'];8;15
15/05/2020, 10:26:02;;det vil ske i løbet af foråret;0.0;0.0;det vil ske i løbet af foråret;['room_reverb'];8;15
15/05/2020, 10:26:02;;så langt går kommissionen ikke;0.2;0.03333333333333333;så lang går kommissionen ikke;['room_reverb'];8;15
15/05/2020, 10:26:02;;under besøget vil kommissæren undersøge om de gode erfaringer med mindretal i grænseområdet kan overføres til andre områder hvor det går knapt så gnidningsfrit;0.16666666666666666;0.0440251572327044;under besøg vil kommissæren undersøge om de gode erfaringer med mindretal i grænseområdet kan uverføres til andre områder og det går knap så gnidningsfrit;['room_reverb'];8;15
15/05/2020, 10:26:02;;for ikke så mange år siden var den danske befolkning livligt optaget af hvilket tøj folketingskandidaterne iklædte sig under en valgkamp;0.14285714285714285;0.029411764705882363;for ikke så mange år siden var den danske befolkning livligt optalget af hvilket tøj folkediggskandidaterne iklæpte sig under en valgkamp;['room_reverb'];8;15
15/05/2020, 10:26:02;;de værste flygtningeproblemer er dem flygtningene har;0.5714285714285714;0.16981132075471694;i værste er fygtningeproblemet er dem fligtninge har;['room_reverb'];8;15
15/05/2020, 10:26:02;;holdet er stadig mestre til det modsatte er bevist;0.4444444444444444;0.12;holdet er stædig mestre til det molstatte bevis;['room_reverb'];8;15
15/05/2020, 10:26:02;;vi er jo nogle konservative vanedyr;0.3333333333333333;0.08571428571428573;vi er o nogen konservative vanedyr;['room_reverb'];8;15
15/05/2020, 10:26:02;;vi kan ikke løbe fra vort ansvar her;0.25;0.1111111111111111;vi kan ikke løbe for vores ansvar her;['room_reverb'];8;15
15/05/2020, 10:26:02;;men mange tilstande går over af sig selv;0.375;0.175;men mange tilstanden går  sig selv;['room_reverb'];8;15
15/05/2020, 10:26:02;;syv tusind fem hundrede og ti;0.0;0.0;syv tusind fem hundrede og ti;['room_reverb'];8;15
15/05/2020, 10:26:02;;de ser alt det teater de overhovedet kan nå de går til eksamen på teaterskoler for at spotte nye talenter de følger kort sagt med;0.44;0.12403100775193796;de ser alt det teater i overhovedet kan nå de kom til eksemen bå teterskolen fra spøjte nye talenter de føler kortsagten med;['room_reverb'];8;15
15/05/2020, 10:26:02;;det er via deres økonomi man skal afdække deres virksomhed vi gik jo og skubbede rundt på dem hele tiden;0.15;0.04807692307692308;det er via deres økonomi man skal afdække deres virksomhed vi gik gjo skubbet rundt på dem hele tiden;['room_reverb'];8;15
15/05/2020, 10:26:02;;ledsaget af kraftig blæst og stedvise byger kunne danskerne i går endelig tage hul på sommeren;0.1875;0.05319148936170213;ledsaget er kraftig blæst og stedviseaf byer kunne danskerne i går endelig tage hul på sommeren;['room_reverb'];8;15
15/05/2020, 10:26:02;;spilleren fik desuden underkendt et mål fordi bolden havde været over baglinjen;0.3333333333333333;0.08860759493670886;spileren fik desuden underkendt et mud fordi bolden havde været or aglinje;['room_reverb'];8;15
15/05/2020, 10:26:02;;der er nogle ting du skal og du bliver meget grebet af dit arbejde;0.35714285714285715;0.16666666666666666;der er hund tænke skal og du bliver meget grevet af det arbejde;['room_reverb'];8;15
15/05/2020, 10:26:02;;vil de have lønstyring eller en lokal og fleksibel løn;0.1;0.018518518518518517;vil de have lønstyring eller en lokal og feksibel løn;['room_reverb'];8;15
15/05/2020, 10:26:02;;aldrig tidligere har en sådan redningsaktion været iværksat;0.625;0.15254237288135594;aldrig tidligere har sådan en redningsation vær iværks;['room_reverb'];8;15
15/05/2020, 10:26:02;;man har undgået store dramaer blandt medarbejderne;0.14285714285714285;0.02;man har undgået store dramar blandt medarbejderne;['room_reverb'];8;15
15/05/2020, 10:26:02;;nu må politikerne tage skeen i den anden hånd og få afklaret alle de spørgsmål der er omkring flygtninges økonomi;0.25;0.04424778761061947;nu må politikerne taget sken i den anden hånd og får afklaret alle de spørgsrål der er omkring flygtningens økonomi;['room_reverb'];8;15
15/05/2020, 10:26:02;;jeg tænker på dig men selv om jeg ved alt dette er sandt og du er til så ved jeg intet;0.3333333333333333;0.13953488372093026;eg tænker på dig men sidd om jeg ved alt det der sandt og du er tælle som med jeg intet;['room_reverb'];8;15
15/05/2020, 10:26:02;;på sidelinien vipper stemningen omkring frysepunktet i hvert fald når man spørger til den kommende sæson;0.25;0.019230769230769232;på sidelinjen vip per stemningen omkring frysepunktet i hvert fald når mat spørger til den kommende sæson;['room_reverb'];8;15
15/05/2020, 10:26:02;;uret symboliserer tiden hvor en uendelig lang drøm kun varede ti minutter;0.4166666666666667;0.0821917808219178;uget symboliserer tiden hvor en uendelig langt om kun varede temnutter;['room_reverb'];8;15
15/05/2020, 10:26:02;;de senere år har der været et stigende antal trafikulykker blandt de svage trafikanter;0.5;0.10465116279069768;de senere år har det være det stigende antil trafikkolykker vandt de svage trafikant;['room_reverb'];8;15
15/05/2020, 10:26:02;;bygningen bestemmer på hvilket niveau der skal tales;0.25;0.07692307692307693;bygningen bestemmer på vælgeniveau der skal tales;['room_reverb'];8;15
15/05/2020, 10:26:02;;hvis ikke det er tilfældet føles det i hvert fald sådan;0.7272727272727273;0.34545454545454546;hvis deg ikke det af tilfælde føles de it afften er;['room_reverb'];8;15
15/05/2020, 10:26:02;;de lader som om de lever;0.0;0.0;de lader som om de lever;['room_reverb'];8;15
15/05/2020, 10:26:02;;for de vestlige regeringer går disse bestræbelser ikke som sådan ud på at forebygge konflikter;0.0;0.0;for de vestlige regeringer går disse bestræbelser ikke som sådan ud på at forebygge konflikter;['room_reverb'];8;15
15/05/2020, 10:26:02;;det spørgsmål trænger sig på om vi overhovedet behøver ulejlige os med hele valgproceduren;0.21428571428571427;0.04444444444444445;det spørgsmål trænger sig på vi overhovedet behøver ulejligt os med hele valgprocedure;['room_reverb'];8;15
15/05/2020, 10:26:02;;og det må vel være et problem for en mand der netop er hjertets sanger;0.26666666666666666;0.08571428571428573;fog det må ve være et problem for en mand der netop er hjørtilsanger;['room_reverb'];8;15
15/05/2020, 10:26:02;;det er ikke nødvendigvis et problem at et barn vokser op hos nærtstående familie;0.2857142857142857;0.075;det er ikke nødvendigvis et problem at et barn voksere aphust værstående familie;['room_reverb'];8;15
15/05/2020, 10:26:02;;de kan jo gå ud og få ansættelse på andre skoler;0.18181818181818185;0.08333333333333333;de kan vy gå ud og for ansættelse på andre skoler;['room_reverb'];8;15
15/05/2020, 10:26:02;;find årsag til fejl i skærmkort;0.3333333333333333;0.16129032258064516;fen årsag til fejl i scæmmkordt;['room_reverb'];8;15
15/05/2020, 10:26:02;;tag brødet op og hæld drikken på flasker;0.25;0.025;tag brødet op og hælvdrikken på flasker;['room_reverb'];8;15
15/05/2020, 10:26:02;;vi har kun ledelsens ord for det;0.14285714285714285;0.03125;vi har kun ledelsens ovd for det;['room_reverb'];8;15
15/05/2020, 10:26:02;;alle lederne har prøvet at påkalde sig verdens opmærksomhed om en uret der først og fremmest rammer uskyldige og forsvarsløse civile mennesker;0.4545454545454545;0.1267605633802817;adlederne har prøvet et påkæle sig verdens opmærksomhed om en urat der først og fremmest hogvar uskyldeg og forsvagsløse cevile mennesk;['room_reverb'];8;15
15/05/2020, 10:26:02;;for at holde besøgstallet oppe må museerne i stadig højere grad satse på sensationer;0.42857142857142855;0.10714285714285714;for at holde et besøgstillet opigå museerne i sted i højre grad satse på sensationer;['room_reverb'];8;15
15/05/2020, 10:26:02;;ved udgangen af i år skal tyve procent af alle ansatte i virksomheden være kvinder;0.06666666666666668;0.024390243902439025;ved udgang af i år skal tyve procent af alle ansatte i virksomheden være kvinder;['room_reverb'];8;15
15/05/2020, 10:26:02;;hver dag serveres en dosis sortsyn for læserne;0.125;0.021739130434782608;hver dag serveres en dosi sortsyn for læserne;['room_reverb'];8;15
15/05/2020, 10:26:02;;de er kommet i en skatteklemme på grund af de nye regler;0.16666666666666666;0.05357142857142857;de er kommet i skatteklempe på grund af de nye regler;['room_reverb'];8;15
15/05/2020, 10:26:02;;hvem er det egentlig der sætter prisen;0.14285714285714285;0.02631578947368421;hvem er det egentlige der sætter prisen;['room_reverb'];8;15
15/05/2020, 10:26:02;;hans reaktion havde stadig betydning dengang;0.16666666666666666;0.045454545454545456;hans reaktion havde stadig betydning denjarg;['room_reverb'];8;15
15/05/2020, 10:26:02;;det vil tage mange år at genoprette skaderne;0.0;0.0;det vil tage mange år at genoprette skaderne;['room_reverb'];8;15
15/05/2020, 10:26:02;;idrætsforeninger landet over har modtaget direkte vildledende informationsmateriale som nu bliver trukket tilbage;0.38461538461538464;0.035398230088495575;i drætsforeninger landet orer har modtagets direkte hvildledend informationsmateriale som nu bliver trukket tilbage;['room_reverb'];8;15
15/05/2020, 10:26:02;;de lærerstuderende skal nu gå i dybden i stedet for i bredden på seminarierne;0.07142857142857142;0.012987012987012988;de lærerstuderende skal nu gå i dybden i stedet for i bredden påg seminarierne;['room_reverb'];8;15
15/05/2020, 10:26:02;;da hun ikke reagerede tog han en dyb indånding;0.2222222222222222;0.043478260869565216;da hun ikke reagerede to han en dyb indåndning;['room_reverb'];8;15
15/05/2020, 10:26:02;;de nævnte værker fortjener alle stemplet;0.0;0.0;de nævnte værker fortjener alle stemplet;['room_reverb'];8;15
15/05/2020, 10:26:02;;stop autokorrektur i dette dokument;0.0;0.0;stop autokorrektur i dette dokument;['room_reverb'];8;15
15/05/2020, 10:26:02;;det er en meget svag formulering;0.0;0.0;det er en meget svag formulering;['room_reverb'];8;15
15/05/2020, 10:26:02;;jorden hejses op i spande;0.4;0.08;jorden hejsers op i spanden;['room_reverb'];8;15
15/05/2020, 10:26:02;;min fætter hører hjemme i bjergene;0.3333333333333333;0.05882352941176471;mun fatter hører hjemme i bjergene;['room_reverb'];8;15
15/05/2020, 10:26:02;;publikum grinede ikke på de rigtige steder og skuespillerne ville have mere fart over feltet;0.06666666666666668;0.03260869565217391;publikum pinene ikke på de rigtige steder og skuespillerne ville have mere fart over feltet;['room_reverb'];8;15
15/05/2020, 10:26:02;;en del cykler og knallerter var blevet glemt eller efterladt på gader og veje;0.2857142857142857;0.1038961038961039;en del cykler og knalderder og blive gemt eller efterladt på gader og veje;['room_reverb'];8;15
15/05/2020, 10:26:02;;det vigtige er at fjerne et hvert præg af elite og ligne vælgerne mest muligt;0.26666666666666666;0.025974025974025976;det vigtige er at fjerne ethvert præg af alite og ligned vælgerne mest muligt;['room_reverb'];8;15
15/05/2020, 10:26:02;;kendte personer afslører en flig af personligheden som maskekunstnere;0.1111111111111111;0.028985507246376805;kendte personer afslører en flig af personligheden som en maskekunstnere;['room_reverb'];8;15
15/05/2020, 10:26:02;;de behøver ikke længere at drømme om en rejse;0.3333333333333333;0.13333333333333333;de behøver ikke længere at drømme og met røkken;['room_reverb'];8;15
15/05/2020, 10:26:02;;de skaber ikke så mange målchancer mere;0.42857142857142855;0.15384615384615385;de skab ikke så mange målechancamerer;['room_reverb'];8;15
15/05/2020, 10:26:02;;grundfos management as;0.6666666666666666;0.2272727272727273;grundforsmannasmen as;['room_reverb'];8;15
15/05/2020, 10:26:02;;med papir er det lige modsat;0.16666666666666666;0.03571428571428571;men papir er det lige modsat;['room_reverb'];8;15
15/05/2020, 10:45:20;;verdenshistoriens første net var baseret på stier veje og søruter befolket med handelsfolk hære søfolk og alskens kurerer;0.6111111111111112;0.21487603305785125;børs historiens første net var patiet på stiger veje og søbuter befolket med handlingsrogd  hærrer syfol or alskids kurere;['room_reverb', 'spec_augment'];15;15
15/05/2020, 10:45:20;;i enkelte tilfælde har hun endog ladet modellen udløse apparatet så billedet blev taget når hun følte det rigtige øjeblik var inde;0.3636363636363637;0.09230769230769233;de enkelte tilfælder har hun en dagladet modellen udløse apparatet så vilset blev taget når hun følter det rigti øjeblik ver inde;['room_reverb', 'spec_augment'];15;15
15/05/2020, 10:45:20;;måske burde regeringen ligefrem begynde med at sanere blandt de allerede eksisterende skånejob;1.0769230769230769;0.2978723404255319;måske burde det regeringen ligefrem vo gylge og kræder seg mere om mand er d allerede eksistere de skåeger;['room_reverb', 'spec_augment'];15;15
