Time;score_ID;Reference;WER;CER;Transcript;Augmentation_list;Best_epoch;Total_epoch
09/05/2020, 10:44:39;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;jeg tror det er vigtigt at vi fremover betragter turisme som et langt bredere og mere dynamisk begreb end hidtil;0.6;0.16964285714285715;jeg tror at det er vigtige at bifremeder betragter turistmes sm met langt  redere og mere dynamles begrebt end hel tiden;['room_reverb'];15;15
09/05/2020, 10:44:39;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;et par gange er høsten slået fejl fordi der ikke har været sol nok under blomstringen i juni;0.6666666666666666;0.3804347826086957;deg par gange da høsten kår enfarin on der ikke er være sol  laundror komstere jeeer;['room_reverb'];15;15
09/05/2020, 10:44:39;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;der var ikke andet at gøre end at sparke skoen af og så knokle løs det sidste stykke;0.8333333333333334;0.3809523809523809;der var ikke hanlen ef fjere e hække skoelage så ke or beløb og siter sække;['room_reverb'];15;15
09/05/2020, 10:44:39;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;prisen skal jo holdes nede når det er hjemmebrugerne man vil gå efter;0.15384615384615385;0.08695652173913042;prisen skal jo holdes nede når det er hjemmeboerne man kan gå efter;['room_reverb'];15;15
09/05/2020, 10:44:39;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;konventionen blev færdigforhandlet og underskrevet sidste sommer;0.14285714285714285;0.015625;konventionen blev færdigforhandle og underskrevet sidste sommer;['room_reverb'];15;15
09/05/2020, 10:44:39;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;vi drømte om denne retssal i tre år siger han;0.2;0.08888888888888889;vi drømte om denne retssag i tre år siger;['room_reverb'];15;15
09/05/2020, 10:44:39;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;stole borde skilte sågar et køleskab blev brugt til at antænde bål i gaden;0.5;0.17567567567567569;stolede gård skilte togareit køleskab blev brundt til at antægge bå i gaden;['room_reverb'];15;15
09/05/2020, 10:44:39;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;en af vores læger havde haft en hård vagt hvor han havde været oppe hele natten;0.9375;0.4303797468354431;indebudstlæreren er aten hår bragtfål al ee oppe hel nantien;['room_reverb'];15;15
09/05/2020, 10:44:39;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;de fremstår som et stærkt makkerpar;0.16666666666666666;0.057142857142857134;de fremstår som et stærkt makgepar;['room_reverb'];15;15
09/05/2020, 11:01:19;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;måske burde regeringen ligefrem begynde med at sanere blandt de allerede eksisterende skånejob;0.7692307692307693;0.2978723404255319;måske burde det regeringen ligefrem bogynherer kræder sag med om manddeg d alleredde eksisterende kåiker;['room_reverb'];15;15
09/05/2020, 11:01:19;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;vi har fået oplyst at dette ur er et lygteur og ligeledes at det er tysk;0.25;0.1111111111111111;vi har fået oplyst af dett ur er lyknoer og ligeledes at det er tysk;['room_reverb'];15;15
09/05/2020, 11:01:19;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;denne fremgangsmåde er naturligvis en sikker opskrift på kaos;0.2222222222222222;0.06557377049180327;denne fremgangsmåde er naturligvis et sikker opskaf på kaos;['room_reverb'];15;15
09/05/2020, 11:01:19;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;de har allerede annonceret at firmaet vil appellere dele af dommen;0.18181818181818185;0.030303030303030307;de har allerede annonceret af firmaet nil appellere dele af dommen;['room_reverb'];15;15
09/05/2020, 11:01:19;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;de oplever at der i det omgivende samfund ikke er plads til dem;0.7692307692307693;0.25396825396825395;vi oplever at vet ikke omgiven de samfundet ikke her fanstil;['room_reverb'];15;15
09/05/2020, 11:01:19;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;opsvinget er blevet lidt mere afdæmpet;0.16666666666666666;0.02631578947368421;omsvinget er blevet lidt mere afdæmpet;['room_reverb'];15;15
09/05/2020, 11:01:19;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;næsten alt blev solgt til private;1.0;0.3939393939393939;nesten al bensongt  pebaele;['room_reverb'];15;15
09/05/2020, 11:01:19;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;han har i praksis kun to muligheder;0.2857142857142857;0.11428571428571427;det var i praksis kun to muligheder;['room_reverb'];15;15
09/05/2020, 11:01:19;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;erfaringerne fra tidligere lovændringer viser at nogle selskaber forhøjer selskabskapitalen med det samme mens resten venter til sidste øjeblik;0.9473684210526316;0.32867132867132864;erfaringerne star tidler lovis ervis at logle seskaber fra fere sal sgge skal petanos med blev sammen ændskan srassten nette til sidste øjeblikke;['room_reverb'];15;15
09/05/2020, 11:01:19;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;i enkelte tilfælde har hun endog ladet modellen udløse apparatet så billedet blev taget når hun følte det rigtige øjeblik var inde;0.2272727272727273;0.038461538461538464;i enkelte tilfælde har hun en dogladet modellen udløse apparate så bilset blev taget når hun følter det rigtige øjeblik var inde;['room_reverb'];15;15
09/05/2020, 11:01:19;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;jeg gætter på at det skyldtes at sagen omkring afhøringerne af betjentene på det tidspunkt var blevet politisk;0.3333333333333333;0.10909090909090907;det gætter på at deskyldes at sagen omkring afhørede af betenlene på det tidspunkt var bleve politisk;['room_reverb'];15;15
09/05/2020, 11:01:19;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;dermed hentyder han til at arbejdsstyrken gennem de sidste måneder ser ud til at være vokset ganske kraftigt;0.2777777777777778;0.10185185185185183;dermed hentyder han til at arbejdsstyrken gennem de sidste måneder ser  tømbet vokse ganske kraftigt;['room_reverb'];15;15
09/05/2020, 11:01:19;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;vielsen udsættes fordi skuespillerens børn forlanger parret får særeje;0.5555555555555556;0.1;visen udsættes fordi skuespillerens børgn forlanger part for særere;['room_reverb'];15;15
09/05/2020, 11:01:19;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;mange borgere er skeptiske ved alt det kaos det nye system giver;0.3333333333333333;0.109375;smange borgere er skeptiske be alt i kaes det nye system giver;['room_reverb'];15;15
09/05/2020, 11:01:19;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;ikke uden grund blev han kaldt fakultetsejeren;0.7142857142857143;0.3478260869565217;der ikke uden grund ar en kand vakitetsrejerne;['room_reverb'];15;15
09/05/2020, 11:01:19;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;gør den markerede tekst til fed skrift;0.7142857142857143;0.18421052631578946;var den markerede tekstil finskørft;['room_reverb'];15;15
09/05/2020, 11:01:19;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;her har parterne aftalt at gå i gang med de afgørende forhandlinger i morgen;0.5;0.14473684210526316;herh har parte med aftaenme kuån igang med de afgørende forhandlinger i morgen;['room_reverb'];15;15
09/05/2020, 11:01:19;Noisy_hyperparameter_tuning__0.2_0.95_6.57_0_5_7.99_0_5_6.37_0_0.5_0.5_0.5_0.5;det bliver en stor opgave i de kommende år at skabe gode forhold for de ældre;0.3125;0.09090909090909093;det bliver en stor opgave i den kommende or at skabe bode formend for de ældrer;['room_reverb'];15;15
